datetime,account,category,amount,currency,note,record_type
2022-09-12 00:00:00,One,增肥,-30.0,TWD,喝的,transaction
2022-09-12 00:00:00,One,熊仔,-55.0,TWD,711,transaction
2022-09-12 00:00:00,Two,五金,-292.0,TWD,沙發袋,transaction
2022-09-13 00:00:00,One,增肥,-20.0,TWD,711,transaction
2022-09-13 00:00:00,One,增肥,-165.0,TWD,中餐,transaction
2022-09-13 00:00:00,One,增肥,-125.0,TWD,一沐日,transaction
2022-09-13 00:00:00,One,寶包,-110.0,TWD,牛肉河粉,transaction
2022-09-13 00:00:00,One,一起,-30.0,TWD,,transaction
2022-09-13 00:00:00,One,一起,-15.0,TWD,,transaction
2022-09-13 00:00:00,One,五金,-90.0,TWD,iCloud,transaction
2022-09-14 00:00:00,One,增肥,-160.0,TWD,中餐,transaction
2022-09-14 00:00:00,One,一起,-15.0,TWD,,transaction
2022-09-14 00:00:00,One,該死,-56.0,TWD,Truman,transaction
2022-09-14 00:00:00,One,增肥,-125.0,TWD,飲料,transaction
2022-09-14 00:00:00,One,一起,-5.0,TWD,,transaction
2022-09-14 00:00:00,One,一起,-15.0,TWD,,transaction
2022-09-14 00:00:00,Two,增肥,-1163.0,TWD,烤肉,transaction
2022-09-14 00:00:00,Two,補給,1163.0,TWD,From Kryptonite,transaction
2022-09-14 00:00:00,Two,增肥,-120.0,TWD,約翰紅茶,transaction
2022-09-14 00:00:00,Two,增肥,-270.0,TWD,黃記滷肉飯,transaction
2022-09-14 00:00:00,One,增肥,-120.0,TWD,Uber Eats,transaction
2022-09-14 00:00:00,One,轉出至 Two,-1163.0,TWD,,transfer
2022-09-14 00:00:00,Two,轉入自 One,1163.0,TWD,,transfer
2022-09-15 00:00:00,One,增肥,-125.0,TWD,中餐,transaction
2022-09-15 00:00:00,One,增肥,-45.0,TWD,可不可紅茶,transaction
2022-09-15 00:00:00,One,講話,-525.0,TWD,,transaction
2022-09-15 00:00:00,Two,增肥,-70.0,TWD,迷客夏,transaction
2022-09-15 00:00:00,Two,增肥,-200.0,TWD,鹹水雞,transaction
2022-09-16 00:00:00,One,增肥,-145.0,TWD,萬波,transaction
2022-09-16 00:00:00,One,增肥,-90.0,TWD,四海遊龍,transaction
2022-09-16 00:00:00,One,寶包,-96.0,TWD,711,transaction
2022-09-16 00:00:00,Two,增肥,-879.0,TWD,雞湯大叔,transaction
2022-09-16 00:00:00,Two,汽啪,-100.0,TWD,,transaction
2022-09-17 00:00:00,One,增肥,-65.0,TWD,50嵐,transaction
2022-09-17 00:00:00,Two,增肥,-206.0,TWD,麥噹噹,transaction
2022-09-17 00:00:00,Two,增肥,-590.0,TWD,十一街,transaction
2022-09-17 00:00:00,Two,該死,-1360.0,TWD,岩盤浴,transaction
2022-09-18 00:00:00,One,寶包,-1577.0,TWD,康是美,transaction
2022-09-18 00:00:00,Two,汽暖,-891.0,TWD,,transaction
2022-09-18 00:00:00,Two,增肥,-295.0,TWD,酸辣粉,transaction
2022-09-20 00:00:00,One,增肥,-105.0,TWD,中餐,transaction
2022-09-20 00:00:00,One,增肥,-20.0,TWD,711,transaction
2022-09-20 00:00:00,One,機暖,-243.0,TWD,,transaction
2022-09-20 00:00:00,One,增肥,-39.0,TWD,711,transaction
2022-09-20 00:00:00,One,熊仔,-20920.0,TWD,包包,transaction
2022-09-20 00:00:00,Two,汽啪,-20.0,TWD,,transaction
2022-09-20 00:00:00,Two,增肥,-320.0,TWD,晚餐,transaction
2022-09-21 00:00:00,One,增肥,-125.0,TWD,中餐,transaction
2022-09-21 00:00:00,One,增肥,-65.0,TWD,飲料,transaction
2022-09-21 00:00:00,Two,增肥,-325.0,TWD,雞湯牛肉麵,transaction
2022-09-21 00:00:00,Two,補給,500.0,TWD,From Kryptonite,transaction
2022-09-21 00:00:00,One,轉出至 Two,-325.0,TWD,,transfer
2022-09-21 00:00:00,Two,轉入自 One,325.0,TWD,,transfer
2022-09-22 00:00:00,One,苦口,-200.0,TWD,耳鼻喉科,transaction
2022-09-22 00:00:00,One,該死,-100.0,TWD,跑跑卡丁車,transaction
2022-09-22 00:00:00,One,補給,11000.0,TWD,賣MAC mini,transaction
2022-09-22 00:00:00,One,補給,4000.0,TWD,From Kryptonite for 包包,transaction
2022-09-22 00:00:00,One,轉出至 借錢,-15901.0,TWD,永豐信貸,transfer
2022-09-22 00:00:00,借錢,轉入自 One,15901.0,TWD,永豐信貸,transfer
2022-09-23 00:00:00,One,增肥,-28.0,TWD,711,transaction
2022-09-24 00:00:00,Two,增肥,-230.0,TWD,早餐,transaction
2022-09-25 00:00:00,Two,增肥,-49.0,TWD,711,transaction
2022-09-25 00:00:00,Two,增肥,-70.0,TWD,鶴茶樓,transaction
2022-09-25 00:00:00,Two,增肥,-325.0,TWD,麥噹噹,transaction
2022-09-25 00:00:00,Two,增肥,-220.0,TWD,麥登登,transaction
2022-09-25 00:00:00,Two,增肥,-305.0,TWD,玖伍牛肉麵,transaction
2022-09-25 00:00:00,Two,增肥,-75.0,TWD,龜記,transaction
2022-09-26 00:00:00,One,增肥,-130.0,TWD,麥登登,transaction
2022-09-26 00:00:00,Two,增肥,-29.0,TWD,711,transaction
2022-09-26 00:00:00,Two,增肥,-250.0,TWD,鹹水雞,transaction
2022-09-27 00:00:00,One,增肥,-205.0,TWD,麥噹噹,transaction
2022-09-27 00:00:00,One,寶包,-521.0,TWD,Uber Eats,transaction
2022-09-28 00:00:00,One,增肥,-314.0,TWD,麥噹噹,transaction
2022-09-28 00:00:00,One,增肥,-241.0,TWD,Uber Eats,transaction
2022-09-28 00:00:00,One,一起,-5.0,TWD,,transaction
2022-09-28 00:00:00,One,增肥,-190.0,TWD,中餐,transaction
2022-09-28 00:00:00,One,霧狀,-800.0,TWD,電子菸,transaction
2022-09-28 00:00:00,One,五金,-249.0,TWD,聽診器,transaction
2022-09-28 00:00:00,Two,增肥,-300.0,TWD,河粉,transaction
2022-09-29 00:00:00,One,增肥,-35.0,TWD,711,transaction
2022-09-29 00:00:00,One,增肥,-32.0,TWD,711,transaction
2022-09-29 00:00:00,One,增肥,-90.0,TWD,中餐,transaction
2022-09-29 00:00:00,One,機啪,-15.0,TWD,,transaction
2022-09-29 00:00:00,Two,增肥,-315.0,TWD,清粥小菜,transaction
2022-09-29 00:00:00,Two,增肥,-89.0,TWD,711,transaction
2022-09-29 00:00:00,Two,增肥,-60.0,TWD,鶴茶樓,transaction
2022-09-30 00:00:00,One,增肥,-49.0,TWD,711,transaction
2022-09-30 00:00:00,One,增肥,-205.0,TWD,麥噹噹,transaction
2022-09-30 00:00:00,One,薪資,83708.0,TWD,,transaction
2022-09-30 00:00:00,Two,增肥,-1502.0,TWD,雞家莊,transaction
2022-09-30 00:00:00,Two,補給,10000.0,TWD,From Kryptonite 20221024,transaction
2022-09-30 00:00:00,台股,賭博,185.0,TWD,,transaction
2022-09-30 00:00:00,One,轉出至 Two,-2477.0,TWD,,transfer
2022-09-30 00:00:00,Two,轉入自 One,2477.0,TWD,,transfer
2022-10-01 00:00:00,One,一起,-5.0,TWD,,transaction
2022-10-01 00:00:00,Two,增肥,-144.0,TWD,豐盛號,transaction
2022-10-01 00:00:00,Two,增肥,-130.0,TWD,山豬蛋餅,transaction
2022-10-01 00:00:00,Two,五金,-200.0,TWD,防曬乳,transaction
2022-10-01 00:00:00,虛幣,賭博,-10001.0,TWD,年度調帳,transaction
2022-10-01 00:00:00,借錢,帳單,-2177.0,TWD,年度調帳,transaction
2022-10-01 00:00:00,One,帳單,-2230.0,TWD,年度調帳,transaction
2022-10-01 00:00:00,美股,賭博,-1659.62,USD,年度調帳,transaction
2022-10-02 00:00:00,One,一起,-20.0,TWD,,transaction
2022-10-02 00:00:00,One,增肥,-170.0,TWD,麥登登,transaction
2022-10-02 00:00:00,One,增肥,-400.0,TWD,全聯,transaction
2022-10-02 00:00:00,One,增肥,-65.0,TWD,50嵐,transaction
2022-10-02 00:00:00,Two,增肥,-73.0,TWD,711,transaction
2022-10-02 00:00:00,Two,增肥,-155.0,TWD,鹹酥雞,transaction
2022-10-02 00:00:00,Two,增肥,-405.0,TWD,水果行,transaction
2022-10-02 00:00:00,Two,增肥,-328.0,TWD,全聯,transaction
2022-10-03 00:00:00,One,增肥,-140.0,TWD,麥噹噹,transaction
2022-10-03 00:00:00,One,增肥,-200.0,TWD,小林,transaction
2022-10-04 00:00:00,One,增肥,-206.0,TWD,麥噹噹,transaction
2022-10-04 00:00:00,Two,增肥,-250.0,TWD,鹹水雞,transaction
2022-10-04 00:00:00,Two,增肥,-60.0,TWD,鶴茶樓,transaction
2022-10-05 00:00:00,One,有益,-330.0,TWD,NodeJS,transaction
2022-10-05 00:00:00,One,增肥,-40.0,TWD,飲料,transaction
2022-10-05 00:00:00,One,一起,-25.0,TWD,,transaction
2022-10-05 00:00:00,One,一起,-7.0,TWD,,transaction
2022-10-05 00:00:00,One,增肥,-190.0,TWD,河粉,transaction
2022-10-05 00:00:00,One,增肥,-45.0,TWD,可不可紅茶,transaction
2022-10-05 00:00:00,One,一起,-5.0,TWD,,transaction
2022-10-05 00:00:00,One,孝親,-5000.0,TWD,,transaction
2022-10-05 00:00:00,One,屋伯,-195.0,TWD,,transaction
2022-10-05 00:00:00,Two,苦口,-720.0,TWD,維他命,transaction
2022-10-06 00:00:00,One,增肥,-176.0,TWD,麥噹噹,transaction
2022-10-06 00:00:00,Two,增肥,-100.0,TWD,711,transaction
2022-10-07 00:00:00,Two,增肥,-179.0,TWD,早餐,transaction
2022-10-07 00:00:00,Two,增肥,-100.0,TWD,甜甜圈,transaction
2022-10-07 00:00:00,Two,增肥,-120.0,TWD,可不可紅茶,transaction
2022-10-07 00:00:00,Two,增肥,-50.0,TWD,快樂QQ球,transaction
2022-10-07 00:00:00,Two,增肥,-120.0,TWD,八方雲集,transaction
2022-10-08 00:00:00,One,增肥,-30.0,TWD,紅茶,transaction
2022-10-08 00:00:00,Two,增肥,-184.0,TWD,枇杷膏,transaction
2022-10-08 00:00:00,Two,增肥,-52.0,TWD,711,transaction
2022-10-08 00:00:00,Two,增肥,-95.0,TWD,丸林滷肉飯,transaction
2022-10-08 00:00:00,Two,增肥,-90.0,TWD,麵疙瘩,transaction
2022-10-08 00:00:00,Two,增肥,-195.0,TWD,711,transaction
2022-10-09 00:00:00,One,增肥,-65.0,TWD,50嵐,transaction
2022-10-09 00:00:00,One,熊仔,-52.0,TWD,711,transaction
2022-10-09 00:00:00,Two,增肥,-335.0,TWD,山東小館,transaction
2022-10-09 00:00:00,Two,增肥,-55.0,TWD,7-11,transaction
2022-10-09 00:00:00,Two,增肥,-390.0,TWD,摩斯漢堡,transaction
2022-10-10 00:00:00,Two,增肥,-793.0,TWD,全聯,transaction
2022-10-10 00:00:00,Two,增肥,-129.0,TWD,711,transaction
2022-10-11 00:00:00,One,增肥,-55.0,TWD,龜記,transaction
2022-10-11 00:00:00,Two,增肥,-107.0,TWD,711,transaction
2022-10-11 00:00:00,Two,增肥,-180.0,TWD,山東小館,transaction
2022-10-11 00:00:00,Two,增肥,-66.0,TWD,潮味決,transaction
2022-10-11 00:00:00,One,保險,-2833.0,TWD,,transaction
2022-10-12 00:00:00,Two,增肥,-155.0,TWD,早餐,transaction
2022-10-12 00:00:00,Two,增肥,-40.0,TWD,711,transaction
2022-10-12 00:00:00,Two,增肥,-894.0,TWD,雞湯大叔,transaction
2022-10-13 00:00:00,One,增肥,-130.0,TWD,麥登登,transaction
2022-10-13 00:00:00,One,屋伯,-180.0,TWD,,transaction
2022-10-13 00:00:00,One,一起,-15.0,TWD,,transaction
2022-10-13 00:00:00,One,增肥,-250.0,TWD,鹹水雞,transaction
2022-10-13 00:00:00,One,增肥,-60.0,TWD,鶴茶樓,transaction
2022-10-13 00:00:00,One,五金,-90.0,TWD,iCloud,transaction
2022-10-14 00:00:00,One,增肥,-50.0,TWD,711,transaction
2022-10-14 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-14 00:00:00,One,一起,-25.0,TWD,,transaction
2022-10-14 00:00:00,One,一起,-7.0,TWD,,transaction
2022-10-14 00:00:00,One,增肥,-188.0,TWD,麥噹噹,transaction
2022-10-14 00:00:00,One,增肥,-120.0,TWD,Uber Eats,transaction
2022-10-15 00:00:00,One,一起,-20.0,TWD,,transaction
2022-10-15 00:00:00,One,增肥,-39.0,TWD,711,transaction
2022-10-15 00:00:00,One,增肥,-415.0,TWD,小鼎泰豐,transaction
2022-10-15 00:00:00,One,一起,-20.0,TWD,,transaction
2022-10-15 00:00:00,One,講話,-525.0,TWD,,transaction
2022-10-15 00:00:00,Two,增肥,-90.0,TWD,飲料,transaction
2022-10-16 00:00:00,One,增肥,-210.0,TWD,麥登登,transaction
2022-10-16 00:00:00,One,增肥,-210.0,TWD,鹹酥雞,transaction
2022-10-17 00:00:00,One,增肥,-130.0,TWD,麥登登,transaction
2022-10-17 00:00:00,One,屋伯,-178.0,TWD,,transaction
2022-10-17 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-17 00:00:00,One,一起,-20.0,TWD,,transaction
2022-10-17 00:00:00,One,一起,-20.0,TWD,,transaction
2022-10-17 00:00:00,One,增肥,-75.0,TWD,珍煮丹,transaction
2022-10-18 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-18 00:00:00,One,增肥,-108.0,TWD,四海遊龍,transaction
2022-10-18 00:00:00,One,有益,-430.0,TWD,Python,transaction
2022-10-18 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-18 00:00:00,One,五金,-89.0,TWD,勝立百貨,transaction
2022-10-18 00:00:00,Two,增肥,-180.0,TWD,河粉,transaction
2022-10-18 00:00:00,Two,增肥,-50.0,TWD,快樂QQ球,transaction
2022-10-18 00:00:00,Two,增肥,-60.0,TWD,鶴茶樓,transaction
2022-10-19 00:00:00,One,增肥,-50.0,TWD,711,transaction
2022-10-19 00:00:00,One,機啪,-1500.0,TWD,,transaction
2022-10-19 00:00:00,One,增肥,-150.0,TWD,中餐,transaction
2022-10-19 00:00:00,One,機暖,-256.0,TWD,,transaction
2022-10-19 00:00:00,One,增肥,-240.0,TWD,雞湯牛肉麵,transaction
2022-10-19 00:00:00,Two,五金,-248.0,TWD,洗碗機，馬桶芳香錠,transaction
2022-10-19 00:00:00,Two,增肥,-100.0,TWD,711,transaction
2022-10-20 00:00:00,One,增肥,-49.0,TWD,711,transaction
2022-10-20 00:00:00,One,增肥,-125.0,TWD,中餐,transaction
2022-10-20 00:00:00,One,增肥,-234.0,TWD,麥噹噹,transaction
2022-10-21 00:00:00,One,熊仔,-35.0,TWD,早餐,transaction
2022-10-21 00:00:00,One,增肥,-170.0,TWD,麥登登,transaction
2022-10-21 00:00:00,One,寶包,-240.0,TWD,Uber Eats,transaction
2022-10-21 00:00:00,Two,增肥,-145.0,TWD,711,transaction
2022-10-21 00:00:00,Two,增肥,-50.0,TWD,711,transaction
2022-10-22 00:00:00,One,五金,-540.0,TWD,香皂,transaction
2022-10-22 00:00:00,One,五金,-96.0,TWD,迷迭香種子,transaction
2022-10-22 00:00:00,One,寶包,-1300.0,TWD,按摩,transaction
2022-10-22 00:00:00,Two,增肥,-248.0,TWD,口斯口,transaction
2022-10-22 00:00:00,Two,增肥,-1288.0,TWD,口斯口,transaction
2022-10-22 00:00:00,Two,五金,-1998.0,TWD,口斯口,transaction
2022-10-22 00:00:00,Two,五金,-288.0,TWD,牙膏,transaction
2022-10-22 00:00:00,Two,增肥,-99.0,TWD,大蒜,transaction
2022-10-22 00:00:00,Two,增肥,-200.0,TWD,燒烤,transaction
2022-10-23 00:00:00,Two,增肥,-65.0,TWD,龜記,transaction
2022-10-23 00:00:00,Two,增肥,-758.0,TWD,全聯,transaction
2022-10-23 00:00:00,Two,增肥,-50.0,TWD,甜甜圈,transaction
2022-10-24 00:00:00,One,寶包,-35.0,TWD,早餐,transaction
2022-10-24 00:00:00,One,增肥,-170.0,TWD,麥登登,transaction
2022-10-24 00:00:00,Two,增肥,-75.0,TWD,五銅號,transaction
2022-10-24 00:00:00,Two,增肥,-145.0,TWD,玖伍牛肉麵,transaction
2022-10-24 00:00:00,Two,增肥,-75.0,TWD,麵線,transaction
2022-10-24 10:24:03,One,轉出至 借錢,-15902.0,TWD,,transfer
2022-10-24 10:24:03,借錢,轉入自 One,15902.0,TWD,,transfer
2022-10-25 00:00:00,One,增肥,-20.0,TWD,711,transaction
2022-10-25 00:00:00,One,增肥,-90.0,TWD,四海遊龍,transaction
2022-10-25 00:00:00,One,增肥,-709.0,TWD,火鍋,transaction
2022-10-25 00:00:00,Two,增肥,-145.0,TWD,全聯,transaction
2022-10-25 00:00:00,Two,五金,-120.0,TWD,土,transaction
2022-10-26 00:00:00,One,增肥,-340.0,TWD,麥噹噹,transaction
2022-10-26 00:00:00,One,增肥,-160.0,TWD,中餐,transaction
2022-10-26 00:00:00,One,遮羞,-300.0,TWD,剪頭髮,transaction
2022-10-26 00:00:00,Two,增肥,-250.0,TWD,鹹水雞,transaction
2022-10-26 00:00:00,Two,增肥,-65.0,TWD,龜記,transaction
2022-10-27 00:00:00,One,增肥,-135.0,TWD,麥登登,transaction
2022-10-27 00:00:00,Two,增肥,-586.0,TWD,春水堂,transaction
2022-10-27 00:00:00,Two,五金,-561.0,TWD,宜得利,transaction
2022-10-28 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-28 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-28 00:00:00,Two,增肥,-265.0,TWD,黃記滷肉飯,transaction
2022-10-28 00:00:00,Two,增肥,-60.0,TWD,鶴茶樓,transaction
2022-10-29 00:00:00,One,增肥,-170.0,TWD,麥登登,transaction
2022-10-29 00:00:00,One,增肥,-65.0,TWD,50嵐,transaction
2022-10-30 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-30 00:00:00,One,增肥,-65.0,TWD,五銅號,transaction
2022-10-30 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-30 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-30 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-30 00:00:00,Two,增肥,-167.0,TWD,雲鼎阿二,transaction
2022-10-30 00:00:00,台股,賭博,185.0,TWD,,transaction
2022-10-31 00:00:00,One,一起,-30.0,TWD,,transaction
2022-10-31 00:00:00,One,薪資,83956.0,TWD,,transaction
2022-10-31 00:00:00,One,一起,-7.0,TWD,,transaction
2022-10-31 00:00:00,One,補給,1575.0,TWD,From Kryptonite 20221224,transaction
2022-10-31 00:00:00,One,增肥,-108.0,TWD,四海遊龍,transaction
2022-10-31 00:00:00,One,一起,-15.0,TWD,,transaction
2022-10-31 00:00:00,Two,補給,7775.0,TWD,From Kryptonite 20221224,transaction
2022-10-31 00:00:00,Two,增肥,-45.0,TWD,可不可紅茶,transaction
2022-10-31 00:00:00,Two,增肥,-180.0,TWD,河粉,transaction
2022-10-31 00:00:00,One,轉出至 Two,-7775.0,TWD,,transfer
2022-10-31 00:00:00,Two,轉入自 One,7775.0,TWD,,transfer
2022-11-01 00:00:00,One,增肥,-135.0,TWD,中餐,transaction
2022-11-01 00:00:00,One,一起,-30.0,TWD,,transaction
2022-11-01 00:00:00,One,該死,-59.0,TWD,打火機,transaction
2022-11-01 00:00:00,One,該死,-100.0,TWD,跑跑卡丁車,transaction
2022-11-01 00:00:00,One,一起,-7.0,TWD,,transaction
2022-11-01 00:00:00,One,一起,-25.0,TWD,,transaction
2022-11-01 00:00:00,Two,增肥,-120.0,TWD,八方雲集,transaction
2022-11-01 00:00:00,Two,增肥,-65.0,TWD,酸辣湯,transaction
2022-11-01 00:00:00,Two,增肥,-38.0,TWD,全聯,transaction
2022-11-01 00:00:00,Two,增肥,-65.0,TWD,龜記,transaction
2022-11-01 00:00:00,虛幣,賭博,-10001.0,TWD,年度調帳,transaction
2022-11-01 00:00:00,借錢,帳單,-2177.0,TWD,年度調帳,transaction
2022-11-01 00:00:00,One,帳單,-2230.0,TWD,年度調帳,transaction
2022-11-01 00:00:00,美股,賭博,-1659.62,USD,年度調帳,transaction
2022-11-02 00:00:00,One,增肥,-160.0,TWD,中餐,transaction
2022-11-02 00:00:00,One,增肥,-75.0,TWD,果果迪,transaction
2022-11-02 00:00:00,One,熊仔,-5000.0,TWD,,transaction
2022-11-02 00:00:00,One,一起,-25.0,TWD,,transaction
2022-11-02 00:00:00,One,一起,-30.0,TWD,,transaction
2022-11-02 00:00:00,One,增肥,-188.0,TWD,麥噹噹,transaction
2022-11-03 00:00:00,One,增肥,-45.0,TWD,711,transaction
2022-11-03 00:00:00,One,一起,-30.0,TWD,,transaction
2022-11-03 00:00:00,One,增肥,-135.0,TWD,中餐,transaction
2022-11-03 00:00:00,One,一起,-7.0,TWD,,transaction
2022-11-03 00:00:00,Two,增肥,-262.0,TWD,全聯,transaction
2022-11-03 00:00:00,Two,增肥,-75.0,TWD,龜記,transaction
2022-11-04 00:00:00,One,增肥,-1040.0,TWD,肉乾,transaction
2022-11-04 00:00:00,One,增肥,-244.0,TWD,麥噹噹,transaction
2022-11-04 00:00:00,One,增肥,-250.0,TWD,鹹水雞,transaction
2022-11-04 00:00:00,One,增肥,-60.0,TWD,鶴茶樓,transaction
2022-11-04 00:00:00,One,寶包,-200.0,TWD,Uber Eats,transaction
2022-11-05 00:00:00,One,增肥,-130.0,TWD,麥登登,transaction
2022-11-05 00:00:00,One,增肥,-25.0,TWD,711,transaction
2022-11-06 00:00:00,One,一起,-30.0,TWD,,transaction
2022-11-06 00:00:00,Two,增肥,-1760.0,TWD,豬肚鍋,transaction
2022-11-07 00:00:00,One,增肥,-135.0,TWD,麥登登,transaction
2022-11-07 00:00:00,One,增肥,-380.0,TWD,酸辣粉,transaction
2022-11-07 00:00:00,One,增肥,-74.0,TWD,711,transaction
2022-11-08 00:00:00,One,增肥,-70.0,TWD,山焙,transaction
2022-11-08 00:00:00,Two,增肥,-243.0,TWD,麥噹噹,transaction
2022-11-09 00:00:00,One,增肥,-159.0,TWD,中餐,transaction
2022-11-09 00:00:00,One,增肥,-104.0,TWD,711,transaction
2022-11-09 00:00:00,One,增肥,-55.0,TWD,法蘭西紅茶,transaction
2022-11-10 00:00:00,One,增肥,-30.0,TWD,711,transaction
2022-11-10 00:00:00,One,增肥,-125.0,TWD,中餐,transaction
2022-11-10 00:00:00,One,機啪,-38.0,TWD,,transaction
2022-11-10 00:00:00,Two,增肥,-200.0,TWD,鹹水雞,transaction
2022-11-10 00:00:00,Two,增肥,-50.0,TWD,迷客夏,transaction
2022-11-11 00:00:00,One,增肥,-25.0,TWD,711,transaction
2022-11-11 00:00:00,One,增肥,-125.0,TWD,中餐,transaction
2022-11-11 00:00:00,One,增肥,-25.0,TWD,711,transaction
2022-11-11 00:00:00,Two,增肥,-1180.0,TWD,燒烤,transaction
2022-11-11 00:00:00,One,保險,-2833.0,TWD,,transaction
2022-11-12 00:00:00,One,遮羞,-4499.0,TWD,愛迪達,transaction
2022-11-12 00:00:00,One,補給,4000.0,TWD,From Mom,transaction
2022-11-12 00:00:00,One,增肥,-130.0,TWD,麥登登,transaction
2022-11-12 00:00:00,Two,增肥,-318.0,TWD,麥噹噹,transaction
2022-11-12 00:00:00,Two,該死,-2430.0,TWD,迷路為了看花,transaction
2022-11-13 00:00:00,One,增肥,-135.0,TWD,麥登登,transaction
2022-11-13 00:00:00,One,五金,-198.0,TWD,牙套,transaction
2022-11-13 00:00:00,One,五金,-254.0,TWD,防狼噴霧,transaction
2022-11-13 00:00:00,One,汽啪,-171.0,TWD,,transaction
2022-11-13 00:00:00,Two,增肥,-80.0,TWD,一沐日,transaction
2022-11-13 00:00:00,Two,該死,-2380.0,TWD,樂見旅宿,transaction
2022-11-13 00:00:00,One,五金,-90.0,TWD,iCloud,transaction
2022-11-14 00:00:00,One,增肥,-50.0,TWD,711,transaction
2022-11-14 00:00:00,One,增肥,-125.0,TWD,中餐,transaction
2022-11-14 00:00:00,One,增肥,-165.0,TWD,十巷咖喱,transaction
2022-11-14 00:00:00,One,寶包,-699.0,TWD,理膚保濕,transaction
2022-11-14 00:00:00,One,寶包,-40.0,TWD,生理食鹽水,transaction
2022-11-14 00:00:00,One,寶包,-70.0,TWD,臭豆腐,transaction
2022-11-14 00:00:00,One,增肥,-65.0,TWD,50嵐,transaction
2022-11-14 00:00:00,Two,五金,-180.0,TWD,酒精,transaction
2022-11-14 00:00:00,Two,增肥,-50.0,TWD,甜甜圈,transaction
2022-11-14 00:00:00,One,增肥,-120.0,TWD,Uber Eats,transaction
2022-11-15 00:00:00,One,機暖,-117.0,TWD,,transaction
2022-11-15 00:00:00,One,機車,-1950.0,TWD,電瓶、CDI微電腦,transaction
2022-11-15 00:00:00,One,增肥,-130.0,TWD,鹹水雞,transaction
2022-11-15 00:00:00,One,機維,-300.0,TWD,機油 321500,transaction
2022-11-15 00:00:00,One,增肥,-130.0,TWD,麥登登,transaction
2022-11-16 00:00:00,One,一起,-30.0,TWD,,transaction
2022-11-16 00:00:00,One,增肥,-55.0,TWD,711,transaction
2022-11-16 00:00:00,One,增肥,-140.0,TWD,中餐,transaction
2022-11-16 00:00:00,One,增肥,-165.0,TWD,飲料,transaction
2022-11-16 00:00:00,One,增肥,-25.0,TWD,711,transaction
2022-11-16 00:00:00,One,一起,-15.0,TWD,,transaction
2022-11-16 00:00:00,Two,增肥,-180.0,TWD,河粉,transaction
2022-11-16 00:00:00,Two,增肥,-110.0,TWD,鹹水雞,transaction
2022-11-16 00:00:00,Two,增肥,-272.0,TWD,全聯,transaction
2022-11-17 00:00:00,One,增肥,-55.0,TWD,711,transaction
2022-11-17 00:00:00,One,增肥,-17.0,TWD,地瓜,transaction
2022-11-17 00:00:00,One,增肥,-140.0,TWD,水果,transaction
2022-11-17 00:00:00,One,增肥,-110.0,TWD,青菜,transaction
2022-11-17 00:00:00,One,增肥,-160.0,TWD,中餐,transaction
2022-11-17 00:00:00,Two,增肥,-600.0,TWD,友時愛碧珠,transaction
2022-11-18 00:00:00,One,增肥,-60.0,TWD,711,transaction
2022-11-18 00:00:00,One,增肥,-244.0,TWD,麥噹噹,transaction
2022-11-18 00:00:00,One,機暖,-195.0,TWD,,transaction
2022-11-18 00:00:00,Two,增肥,-1339.0,TWD,東大門,transaction
2022-11-19 00:00:00,One,增肥,-300.0,TWD,剪頭髮,transaction
2022-11-19 00:00:00,One,增肥,-125.0,TWD,麥登登,transaction
2022-11-19 00:00:00,One,增肥,-72.0,TWD,711,transaction
2022-11-20 00:00:00,One,增肥,-175.0,TWD,麥登登,transaction
2022-11-20 00:00:00,One,睡覺,-78000.0,TWD,房租,transaction
2022-11-20 00:00:00,One,機啪,-38.0,TWD,,transaction
2022-11-20 00:00:00,Two,增肥,-190.0,TWD,燒烤,transaction
2022-11-20 00:00:00,Two,增肥,-50.0,TWD,狀元糕,transaction
2022-11-20 00:00:00,Two,增肥,-353.0,TWD,全聯,transaction
2022-11-21 00:00:00,One,增肥,-45.0,TWD,711,transaction
2022-11-21 00:00:00,One,增肥,-125.0,TWD,中餐,transaction
2022-11-22 00:00:00,One,增肥,-75.0,TWD,711,transaction
2022-11-22 00:00:00,One,講話,-525.0,TWD,,transaction
2022-11-22 00:00:00,One,增肥,-90.0,TWD,四海遊龍,transaction
2022-11-22 00:00:00,One,增肥,-90.0,TWD,天仁茗茶,transaction
2022-11-22 00:00:00,One,轉出至 借錢,-15961.0,TWD,永豐信貸,transfer
2022-11-22 00:00:00,借錢,轉入自 One,15961.0,TWD,永豐信貸,transfer
2022-11-23 00:00:00,One,苦口,-1000.0,TWD,健康檢查,transaction
2022-11-23 00:00:00,One,一起,-15.0,TWD,,transaction
2022-11-23 00:00:00,One,增肥,-220.0,TWD,麥登登,transaction
2022-11-23 00:00:00,One,一起,-15.0,TWD,,transaction
